id,rating
0,3.68
1,3.65
2,3.59
3,3.64
4,3.62
5,3.58
6,3.62
7,3.64
8,3.61
9,3.44
10,3.47
11,3.44
12,3.39
13,3.09
14,3.18
15,3.23
16,3.09
17,3.02
18,3.25
19,3.37
20,4.2
21,4.21
22,4.17
23,4.14
24,4.24
25,4.27
26,4.2
27,4.29
28,4.2
29,4.19
30,3.45
31,3.22
32,3.54
33,3.59
34,3.46
35,3.45
36,3.61
37,3.62
38,3.65
39,3.69
40,3.76
41,3.81
42,4.27
43,3.81
44,3.84
45,3.71
46,3.79
47,3.95
48,3.97
49,3.89
50,3.88
51,3.87
52,3.8
53,3.87
54,3.78
55,3.83
56,3.88
57,3.9
58,3.83
59,3.86
60,3.03
61,3.05
62,3.02
63,2.98
64,2.97
65,2.99
66,2.98
67,3.03
68,3.04
69,3.06
70,3.8
71,3.76
72,3.69
73,3.67
74,3.54
75,3.82
76,3.64
77,3.94
78,3.34
79,3.88
80,4.18
81,4.04
82,4.22
83,4.18
84,4.23
85,4.08
86,4.18
87,4.16
88,4.19
89,4.15
90,3.82
91,3.86
92,3.85
93,3.92
94,4.01
95,3.84
96,3.62
97,3.7
98,3.81
99,3.92
100,4.15
101,4.21
102,4.27
103,4.09
104,4.14
105,4.19
106,4.34
107,4.25
108,4.2
109,4.24
110,3.43
111,3.39
112,3.44
113,3.47
114,3.41
115,3.39
116,3.4
117,3.42
118,3.38
119,3.47
120,4.11
121,4.29
122,4.16
123,3.97
124,4.03
125,4.22
126,4.15
127,4.17
128,4.09
129,4.07
130,3.93
131,4.01
132,3.98
133,3.99
134,4.03
135,4.01
136,3.99
137,3.95
138,3.97
139,4.07
140,4.11
141,4.12
142,4.12
143,4.11
144,4.1
145,2.81
146,2.7
147,2.82
148,2.91
149,2.83
150,4.1
151,4.11
152,4.12
153,4.11
154,4.13
155,3.84
156,3.72
157,3.76
158,3.6
159,3.77
160,4.03
161,3.92
162,3.94
163,3.91
164,3.93
165,4.0
166,3.97
167,3.98
168,3.99
169,3.88
170,3.95
171,3.85
172,3.93
173,3.77
174,3.83
175,3.74
176,3.79
177,3.78
178,3.62
179,3.82
180,3.86
181,3.8
182,4.01
183,3.97
184,3.58
185,3.62
186,3.79
187,3.78
188,3.81
189,3.84
190,4.21
191,4.13
192,4.21
193,4.19
194,4.15
195,4.16
196,4.12
197,4.13
198,4.16
199,4.07
200,4.02
201,4.07
202,4.16
203,4.04
204,4.14
205,3.98
206,4.06
207,4.02
208,4.1
209,4.12
210,4.1
211,4.09
212,4.02
213,3.91
214,3.9
215,3.99
216,3.92
217,4.0
218,3.99
219,3.98
220,4.49
221,4.48
222,4.51
223,4.42
224,4.44
225,4.52
226,4.45
227,4.47
228,4.5
229,4.54
230,4.21
231,4.23
232,4.23
233,4.24
234,4.23
235,4.23
236,4.25
237,4.23
238,4.24
239,4.23
240,3.82
241,3.99
242,4.04
243,3.83
244,3.92
245,3.85
246,4.0
247,3.96
248,4.25
249,3.95
250,4.02
251,3.86
252,3.97
253,3.92
254,3.97
255,3.96
256,4.05
257,4.0
258,4.05
259,3.88
260,4.01
261,4.02
262,3.96
263,4.06
264,4.04
265,4.06
266,3.96
267,4.0
268,3.98
269,3.98
270,3.65
271,3.49
272,3.67
273,3.7
274,3.84
275,3.73
276,3.75
277,3.64
278,3.67
279,3.9
280,4.01
281,3.92
282,3.89
283,3.97
284,3.97
285,3.96
286,3.98
287,4.01
288,3.89
289,3.89
290,4.21
291,4.18
292,4.24
293,4.2
294,4.37
295,4.19
296,4.41
297,4.21
298,4.29
299,4.29
300,3.3
301,3.39
302,3.6
303,3.17
304,3.64
305,3.47
306,3.56
307,3.46
308,3.65
309,3.63
310,3.26
311,3.25
312,3.26
313,3.06
314,3.14
315,3.23
316,3.24
317,3.42
318,3.23
319,3.09
320,2.74
321,2.72
322,2.72
323,2.73
324,2.73
325,2.73
326,2.71
327,2.73
328,2.73
329,2.77
330,4.08
331,4.08
332,4.08
333,4.08
334,4.08
335,4.08
336,4.08
337,4.08
338,3.27
339,3.26
340,3.14
341,3.63
342,3.44
343,3.45
344,3.55
345,3.27
346,3.41
347,3.23
348,3.45
349,3.38
350,3.63
351,3.83
352,3.8
353,3.61
354,3.74
355,3.65
356,3.66
357,3.75
358,3.71
359,3.59
360,4.02
361,4.13
362,4.01
363,3.97
364,4.2
365,3.9
366,4.34
367,3.96
368,3.98
369,4.07
370,4.14
371,4.22
372,4.25
373,4.28
374,4.07
375,4.19
376,4.22
377,4.06
378,4.18
379,4.19
380,3.9
381,3.97
382,3.91
383,3.91
384,3.94
385,3.93
386,3.93
387,3.98
388,3.91
389,3.85
390,4.25
391,4.21
392,4.19
393,4.21
394,4.19
395,4.24
396,4.11
397,4.28
398,4.18
399,4.18
400,3.54
401,3.63
402,3.71
403,3.62
404,3.6
405,3.57
406,3.62
407,4.19
408,3.58
409,3.46
410,2.97
411,3.07
412,3.17
413,3.24
414,3.24
415,3.06
416,3.06
417,3.09
418,3.0
419,3.13
420,3.54
421,3.52
422,3.43
423,3.61
424,3.68
425,3.52
426,3.55
427,3.47
428,3.63
429,3.85
430,2.17
431,2.1
432,2.26
433,2.27
434,2.15
435,2.21
436,2.26
437,2.14
438,2.04
439,2.14
440,4.44
441,4.45
442,4.47
443,4.46
444,4.51
445,4.4
446,4.42
447,4.44
448,4.45
449,4.47
450,4.14
451,4.06
452,4.06
453,3.97
454,3.89
455,4.18
456,4.1
457,4.1
458,4.08
459,3.95
460,3.56
461,3.42
462,3.38
463,3.51
464,3.45
465,3.58
466,3.53
467,3.47
468,3.54
469,3.47
470,3.03
471,2.92
472,3.07
473,2.76
474,2.88
475,2.81
476,2.87
477,3.01
478,2.82
479,2.41
480,3.16
481,3.18
482,3.2
483,3.13
484,3.17
485,3.29
486,3.17
487,3.2
488,3.15
489,3.19
490,3.64
491,3.85
492,3.67
493,3.55
494,3.62
495,3.65
496,3.79
497,3.54
498,3.7
499,3.45
500,3.51
501,3.48
502,3.22
503,3.56
504,3.82
505,3.33
506,3.68
507,3.55
508,3.86
509,3.42
510,3.77
511,3.77
512,3.56
513,3.6
514,3.58
515,3.78
516,3.74
517,3.86
518,4.03
519,3.62
520,3.47
521,3.41
522,3.44
523,3.44
524,3.52
525,3.42
526,3.4
527,3.41
528,3.39
529,3.4
530,3.39
531,3.44
532,3.51
533,3.47
534,3.5
535,3.35
536,3.52
537,3.45
538,3.4
539,3.37
540,3.8
541,3.84
542,3.67
543,3.79
544,3.79
545,3.8
546,3.77
547,3.77
548,3.85
549,3.71
550,3.77
551,3.62
552,3.63
553,3.77
554,3.82
555,3.55
556,3.75
557,3.66
558,3.87
559,3.71
560,3.23
561,3.47
562,3.29
563,3.47
564,3.33
565,3.32
566,3.3
567,3.38
568,3.38
569,3.15
570,3.37
571,3.33
572,3.33
573,3.35
574,3.33
575,3.35
576,3.3
577,3.33
578,3.36
579,3.32
580,3.63
581,3.65
582,3.64
583,3.75
584,3.71
585,3.65
586,3.65
587,3.73
588,3.57
589,3.66
590,4.13
591,4.16
592,4.14
593,4.12
594,4.17
595,4.12
596,4.12
597,4.28
598,4.16
599,4.56
600,3.46
601,3.44
602,3.55
603,3.47
604,3.56
605,3.5
606,3.4
607,3.45
608,3.55
609,3.58
610,3.52
611,3.5
612,3.5
613,3.55
614,3.52
615,3.46
616,3.53
617,3.51
618,3.54
619,3.51
620,3.85
621,3.75
622,3.85
623,3.75
624,3.74
625,3.69
626,3.64
627,3.75
628,3.65
629,3.7
630,3.56
631,3.7
632,3.58
633,3.57
634,3.57
635,3.53
636,3.57
637,3.44
638,3.63
639,3.68
640,3.68
641,3.76
642,3.87
643,3.69
644,3.92
645,3.68
646,3.48
647,3.54
648,3.44
649,3.58
650,2.67
651,3.22
652,3.04
653,3.17
654,3.45
655,2.93
656,3.21
657,2.75
658,3.11
659,3.46
660,3.72
661,3.72
662,3.6
663,3.68
664,3.68
665,3.69
666,3.55
667,3.82
668,3.68
669,3.81
670,4.39
671,4.34
672,4.34
673,4.26
674,4.34
675,4.48
676,4.38
677,4.36
678,4.46
679,4.37
680,2.81
681,2.8
682,2.77
683,2.88
684,2.66
685,2.83
686,2.85
687,2.87
688,2.92
689,2.97
690,3.55
691,3.49
692,3.93
693,3.36
694,3.78
695,3.29
696,3.36
697,3.29
698,3.56
699,3.51
700,4.12
701,4.19
702,4.1
703,4.22
704,4.25
705,4.15
706,4.09
707,4.13
708,4.13
709,4.12
710,4.31
711,4.34
712,4.33
713,4.27
714,4.36
715,4.35
716,4.29
717,4.23
718,4.32
719,4.34
720,3.9
721,3.73
722,3.84
723,3.84
724,3.84
725,3.88
726,3.69
727,4.01
728,3.73
729,3.83
730,3.47
731,3.42
732,3.49
733,3.39
734,3.45
735,3.43
736,3.46
737,3.36
738,3.47
739,3.46
740,4.17
741,4.12
742,4.3
743,4.28
744,4.19
745,4.13
746,4.28
747,4.13
748,4.14
749,4.27
750,3.07
751,3.08
752,2.98
753,3.34
754,3.0
755,3.08
756,2.93
757,3.33
758,3.23
759,3.15
760,3.53
761,3.52
762,3.55
763,3.6
764,3.57
765,3.47
766,3.52
767,3.68
768,3.67
769,3.49
770,3.6
771,3.66
772,3.6
773,3.55
774,3.87
775,3.63
776,3.66
777,3.51
778,3.49
779,3.59
780,3.89
781,3.88
782,3.85
783,3.87
784,3.85
785,3.84
786,3.86
787,3.88
788,3.87
789,3.87
790,3.85
791,3.94
792,3.89
793,3.85
794,3.76
795,4.09
796,4.31
797,3.97
798,3.94
799,4.13
800,4.09
801,4.16
