id,rating
0,3.61
1,3.65
2,3.61
3,3.67
4,3.65
5,3.67
6,3.64
7,3.7
8,3.68
9,3.63
10,3.31
11,3.31
12,3.32
13,3.32
14,3.33
15,3.3
16,3.36
17,3.31
18,3.3
19,3.32
20,4.19
21,4.17
22,4.2
23,4.18
24,4.09
25,4.16
26,4.18
27,4.17
28,4.25
29,4.2
30,3.55
31,3.51
32,3.56
33,3.49
34,3.54
35,3.57
36,3.52
37,3.52
38,3.53
39,3.62
40,3.86
41,3.9
42,3.91
43,3.91
44,3.9
45,3.89
46,3.93
47,3.93
48,3.92
49,3.91
50,3.86
51,3.84
52,3.84
53,3.83
54,3.8
55,3.85
56,3.82
57,3.86
58,3.85
59,3.85
60,2.99
61,3.01
62,3.0
63,3.0
64,3.0
65,3.01
66,2.97
67,3.01
68,3.0
69,2.99
70,3.69
71,3.7
72,3.7
73,3.71
74,3.73
75,3.72
76,3.72
77,3.73
78,3.72
79,3.77
80,4.18
81,4.12
82,4.15
83,4.17
84,4.15
85,4.18
86,4.16
87,4.14
88,4.16
89,4.16
90,3.83
91,3.84
92,3.82
93,3.85
94,3.82
95,3.85
96,3.83
97,3.84
98,3.82
99,3.82
100,4.25
101,4.17
102,4.25
103,4.23
104,4.26
105,4.21
106,4.24
107,4.14
108,4.23
109,4.2
110,3.43
111,3.44
112,3.47
113,3.43
114,3.42
115,3.43
116,3.42
117,3.43
118,3.44
119,3.43
120,4.05
121,4.12
122,4.08
123,4.14
124,4.12
125,4.13
126,4.11
127,4.12
128,4.15
129,4.09
130,3.99
131,3.98
132,3.98
133,4.02
134,4.0
135,3.97
136,3.98
137,4.0
138,3.98
139,4.0
140,4.11
141,4.11
142,4.11
143,4.11
144,4.11
145,2.87
146,2.87
147,2.84
148,2.87
149,2.86
150,4.11
151,4.11
152,4.11
153,4.11
154,4.11
155,3.77
156,3.76
157,3.7
158,3.71
159,3.77
160,3.95
161,3.93
162,3.94
163,3.92
164,3.97
165,3.95
166,3.95
167,3.98
168,3.98
169,3.98
170,3.78
171,3.79
172,3.79
173,3.82
174,3.83
175,3.79
176,3.8
177,3.78
178,3.79
179,3.81
180,3.86
181,3.88
182,3.89
183,3.88
184,3.88
185,3.87
186,3.89
187,3.94
188,3.87
189,3.83
190,4.13
191,4.14
192,4.16
193,4.13
194,4.14
195,4.15
196,4.15
197,4.15
198,4.16
199,4.14
200,4.1
201,4.09
202,4.1
203,4.09
204,4.08
205,4.09
206,4.08
207,4.09
208,4.08
209,4.1
210,4.1
