id,rating
0,3.4
1,2.9
2,4.2
3,3.7
4,1.9
5,3.7
6,3.7
7,2.5
8,3.7
9,3.2
10,3.5
11,3.9
12,3.4
13,4.0
14,3.7
15,2.8
16,3.5
17,3.7
18,3.1
19,2.6
20,4.6
21,1.7
22,4.4
23,1.8
24,4.5
25,3.2
26,0.8
27,4.8
28,4.2
29,3.3
30,2.6
31,3.0
32,1.7
33,2.7
34,2.6
35,3.9
36,3.2
37,0.8
38,4.0
39,4.2
40,3.7
41,2.9
42,3.6
43,4.8
44,3.7
45,4.4
46,4.6
47,3.8
48,4.9
49,2.0
50,3.8
51,5.0
52,4.1
53,2.9
54,3.7
55,3.0
56,3.7
57,2.3
58,4.1
59,3.5
60,3.8
61,2.6
62,4.1
63,2.8
64,3.4
65,1.1
66,1.6
67,4.4
68,3.8
69,2.9
70,4.8
71,2.8
72,1.5
73,4.3
74,3.6
75,4.4
76,4.5
77,4.0
78,4.6
79,3.2
80,3.7
81,2.3
82,4.9
83,3.8
84,4.1
85,3.5
86,5.0
87,4.8
88,2.3
89,4.4
90,2.3
91,3.1
92,3.1
93,2.9
94,3.7
95,2.4
96,1.8
97,3.2
98,3.7
99,3.9
100,3.8
101,2.7
102,3.7
103,5.0
104,2.6
105,3.8
106,3.7
107,4.3
108,4.0
109,2.9
110,3.7
111,2.5
112,4.0
113,3.9
114,4.9
115,4.5
116,3.9
117,2.1
118,2.9
119,4.0
120,1.5
121,3.7
122,3.0
123,3.6
124,2.4
125,2.9
126,4.2
127,4.3
128,3.4
129,4.2
130,2.3
131,3.4
132,2.8
133,3.7
134,3.7
135,4.9
136,4.6
137,3.7
138,3.6
139,2.6
140,2.9
141,4.2
142,3.7
143,3.5
144,4.6
145,4.7
146,2.3
147,2.8
148,2.2
149,3.5
150,4.2
151,1.4
152,3.4
153,3.7
154,4.0
155,2.3
156,3.8
157,3.8
158,3.2
159,4.5
160,3.5
161,3.1
162,3.8
163,4.1
164,5.0
165,2.9
166,3.4
167,3.7
168,4.0
169,3.9
170,3.8
171,3.5
172,3.7
173,3.5
174,4.0
175,4.1
176,4.0
177,3.5
178,3.4
179,3.5
180,3.8
181,3.5
182,3.0
183,3.9
184,2.6
185,3.4
186,2.7
187,4.1
188,2.8
189,3.7
190,3.6
191,3.3
192,3.8
193,3.5
194,3.7
195,4.4
196,3.6
197,4.8
198,4.4
199,3.7
200,4.6
201,3.7
202,3.7
203,4.2
204,3.8
205,2.9
206,2.8
207,3.3
208,4.9
209,3.7
210,3.7
211,4.4
212,4.1
213,4.0
214,3.1
215,2.9
216,3.5
217,2.9
218,3.9
219,3.6
220,1.4
221,3.8
222,5.0
223,3.1
224,4.5
225,4.4
226,4.7
227,3.7
228,4.8
229,3.8
230,3.4
231,3.9
232,2.5
233,4.7
234,3.6
235,2.9
236,2.6
237,0.8
238,3.5
239,3.9
240,4.5
241,3.8
242,4.4
243,3.8
244,4.4
245,4.0
246,4.0
247,4.3
248,4.0
249,4.6
250,4.5
251,3.8
252,4.1
253,4.5
254,3.2
255,4.3
256,3.7
257,3.8
258,3.8
259,4.7
260,3.5
261,4.7
262,1.9
263,3.7
264,3.4
265,3.9
266,3.6
267,2.9
268,4.1
269,3.2
270,3.1
271,2.5
272,3.7
273,4.1
274,4.3
275,3.9
276,4.0
277,4.7
278,3.7
279,4.8
280,4.2
281,4.0
282,3.8
283,4.5
284,4.0
285,3.0
286,4.6
287,2.9
288,2.3
289,3.7
290,4.7
291,4.4
292,3.4
293,4.3
294,3.0
295,3.8
296,3.7
297,4.8
298,4.2
299,3.8
300,2.0
301,3.8
302,3.6
303,3.1
304,3.7
305,3.7
306,3.5
307,1.9
308,3.4
309,4.4
310,2.3
311,4.5
312,4.5
313,3.7
314,3.5
315,3.8
316,2.8
317,2.3
318,3.6
319,3.8
320,3.2
321,3.8
322,3.5
323,3.7
324,3.7
325,3.9
326,3.3
327,3.1
328,4.1
329,4.0
330,3.8
331,3.7
332,3.9
333,3.8
334,4.6
335,4.5
336,3.7
337,3.7
338,2.4
339,4.0
340,2.0
341,2.1
342,4.2
343,3.2
344,4.4
345,3.1
346,2.2
347,3.4
348,2.4
349,2.6
350,3.7
351,3.9
352,4.6
353,4.9
354,3.0
355,3.5
356,4.4
357,3.7
358,3.7
359,3.6
360,3.1
361,3.9
362,3.6
363,3.2
364,3.7
365,2.7
366,3.9
367,3.6
368,4.5
369,3.6
370,4.6
371,2.9
372,3.9
373,3.7
374,4.3
375,3.2
376,3.1
377,1.4
378,3.8
379,4.9
380,4.3
381,3.8
382,3.7
383,1.9
384,4.1
385,3.7
386,3.7
387,3.2
388,2.4
389,1.7
390,4.6
391,4.0
392,4.6
393,4.2
394,3.7
395,4.5
396,3.8
397,2.7
398,3.0
399,3.9
400,3.4
401,3.7
402,2.4
403,3.3
404,3.2
405,3.6
406,3.9
407,3.4
408,1.8
409,3.7
410,3.6
411,3.6
412,4.9
413,3.7
414,3.1
415,4.1
416,2.6
417,4.2
418,2.9
419,4.5
420,2.8
421,3.8
422,2.7
423,3.6
424,2.8
425,2.3
426,2.8
427,3.1
428,4.1
429,3.0
430,2.6
431,3.0
432,1.3
433,3.1
434,0.7
435,2.8
436,2.3
437,2.5
438,3.5
439,4.1
440,2.6
441,3.7
442,2.8
443,4.3
444,4.4
445,2.9
446,3.5
447,4.0
448,2.4
449,3.9
450,4.9
451,3.6
452,3.6
453,4.1
454,2.3
455,3.6
456,2.0
457,2.9
458,4.5
459,4.7
460,2.9
461,2.1
462,1.7
463,2.3
464,1.3
465,2.8
466,4.5
467,1.2
468,4.1
469,3.8
470,2.6
471,3.0
472,3.5
473,3.8
474,3.0
475,4.1
476,3.1
477,4.2
478,2.6
479,2.4
480,4.4
481,3.7
482,3.2
483,4.2
484,4.5
485,3.1
486,3.2
487,4.1
488,4.2
489,3.0
490,3.7
491,4.3
492,1.9
493,3.1
494,1.4
495,3.7
496,3.1
497,2.9
498,4.4
499,3.7
500,4.5
501,2.9
502,5.0
503,3.8
504,4.9
505,4.5
506,3.8
507,4.6
508,3.3
509,3.9
510,1.8
511,4.2
512,2.6
513,2.9
514,1.7
515,4.3
516,4.2
517,3.2
518,3.8
519,1.9
520,3.8
521,3.4
522,3.8
523,4.3
524,2.5
525,1.8
526,3.2
527,3.1
528,3.7
529,2.9
530,4.8
531,4.2
532,3.7
533,4.0
534,4.0
535,4.8
536,2.7
537,4.1
538,4.0
539,4.4
540,4.4
541,3.3
542,3.9
543,2.6
544,3.8
545,4.5
546,3.2
547,3.7
548,4.5
549,3.7
550,4.5
551,3.7
552,3.8
553,4.3
