id,rating
0,3.61
1,3.64
2,3.63
3,3.68
4,3.6
5,3.6
6,3.69
7,3.64
8,3.57
9,3.62
10,3.3
11,3.34
12,3.31
13,3.31
14,3.37
15,3.3
16,3.31
17,3.22
18,3.28
19,3.35
20,4.3
21,4.19
22,4.16
23,4.17
24,4.18
25,4.31
26,4.27
27,4.16
28,4.17
29,4.19
30,3.5
31,3.52
32,3.52
33,3.52
34,3.49
35,3.49
36,3.47
37,3.52
38,3.47
39,3.5
40,3.91
41,3.92
42,3.89
43,3.89
44,3.9
45,3.94
46,3.9
47,3.89
48,3.93
49,3.8
50,3.87
51,3.82
52,3.95
53,3.84
54,3.86
55,3.84
56,3.85
57,3.83
58,3.83
59,3.86
60,3.01
61,2.98
62,2.99
63,3.0
64,3.01
65,3.03
66,2.99
67,3.2
68,3.13
69,3.05
70,3.69
71,3.71
72,3.72
73,3.71
74,3.79
75,3.77
76,3.97
77,3.95
78,3.85
79,3.72
80,4.16
81,4.18
82,4.16
83,4.16
84,4.16
85,4.15
86,4.19
87,4.17
88,4.16
89,4.32
90,3.83
91,3.82
92,3.85
93,3.81
94,3.83
95,3.82
96,3.86
97,3.84
98,3.84
99,3.84
100,4.23
101,4.23
102,4.17
103,4.22
104,4.22
105,4.28
106,4.33
107,4.24
108,4.29
109,4.23
110,3.38
111,3.45
112,3.39
113,3.51
114,3.45
115,3.38
116,3.47
117,3.43
118,3.43
119,3.45
120,4.12
121,4.12
122,4.14
123,4.12
124,4.13
125,4.16
126,4.13
127,4.13
128,4.13
129,4.13
130,3.99
131,3.99
132,3.95
133,3.95
134,4.02
135,3.99
136,3.97
137,3.97
138,4.0
139,4.09
140,0
141,0
142,0
143,0
144,0
145,2.89
146,2.87
147,2.97
148,3.2
149,2.89
150,4.11
151,4.12
152,4.1
153,4.11
154,4.29
155,3.76
156,3.76
157,3.75
158,3.74
159,3.77
160,3.92
161,4.0
162,3.95
163,3.92
164,3.96
165,3.95
166,3.93
167,3.93
168,3.99
169,3.96
170,3.8
171,3.8
172,3.8
173,3.78
174,3.8
175,3.78
176,3.79
177,3.87
178,3.79
179,3.74
180,3.86
181,3.85
182,3.87
183,3.87
184,3.86
185,3.88
186,3.84
187,3.86
188,3.84
189,3.87
190,4.09
191,4.19
192,4.25
193,4.16
194,4.15
195,4.18
196,4.14
197,4.15
198,4.24
199,4.18
200,4.15
201,4.21
202,4.1
203,4.06
204,4.15
205,4.12
206,4.03
207,4.06
208,4.33
209,4.03
210,4.1
211,4.13
212,3.95
213,3.98
214,4.0
215,3.97
216,3.91
217,3.97
218,3.97
219,3.94
220,4.49
221,4.46
222,4.39
223,4.47
224,4.59
225,4.64
226,4.48
227,4.47
228,4.51
229,4.47
230,4.24
231,4.29
232,4.24
233,4.25
234,4.26
235,4.22
236,4.25
237,4.23
238,4.24
239,4.25
240,4.03
241,3.97
242,3.95
243,4.07
244,3.98
245,4.07
246,4.14
247,4.01
248,3.98
249,4.09
250,3.97
251,4.04
252,4.12
253,4.1
254,4.03
255,3.95
256,3.97
257,3.97
258,3.99
259,4.01
260,4.09
261,4.04
262,4.04
263,4.02
264,4.02
265,4.02
266,4.01
267,4.0
268,4.05
269,3.97
270,3.52
271,3.5
272,3.5
273,3.52
274,3.51
275,3.5
276,3.5
277,3.51
278,3.5
279,3.51
280,3.92
281,3.93
282,3.93
283,3.94
284,3.94
285,3.94
286,3.94
287,3.88
288,3.94
289,3.95
290,4.26
291,4.3
292,4.22
293,4.21
294,4.24
295,4.23
296,4.26
297,4.24
298,4.26
299,4.23
300,3.45
301,3.41
302,3.42
303,3.55
304,3.4
305,3.42
306,3.43
307,3.4
308,3.42
309,3.43
310,3.22
311,3.19
312,3.19
313,3.2
314,3.21
315,3.2
316,3.2
317,3.19
318,3.21
319,3.21
320,2.74
321,2.71
322,2.72
323,2.72
324,2.74
325,2.72
326,2.7
327,2.71
328,2.79
329,2.86
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,3.34
339,3.47
340,3.43
341,3.39
342,3.45
343,3.44
344,3.39
345,3.41
346,3.45
347,3.47
348,3.44
349,3.46
350,3.61
351,3.61
352,3.61
353,3.6
354,3.6
355,3.61
356,3.59
357,3.62
358,3.56
359,3.63
360,4.01
361,4.02
362,4.05
363,4.02
364,4.03
365,4.04
366,4.01
367,3.94
368,4.0
369,4.04
370,4.2
371,4.19
372,4.22
373,4.18
374,4.21
375,4.19
376,4.18
377,4.21
378,4.2
379,4.25
380,3.93
381,3.93
382,3.92
383,3.92
384,3.91
385,3.94
386,3.92
387,3.93
388,3.93
389,3.92
390,4.2
391,4.18
392,4.28
393,4.3
394,4.21
395,4.28
396,4.19
397,4.21
398,4.21
399,4.19
400,3.59
401,3.58
402,3.59
403,3.58
404,3.59
405,3.41
406,3.58
407,3.51
408,3.58
409,3.59
410,3.08
411,3.08
412,3.09
413,3.08
414,3.09
415,3.08
416,3.08
417,3.09
418,3.06
419,3.1
420,3.65
421,3.67
422,3.66
423,3.66
424,3.66
425,3.65
426,3.64
427,3.65
428,3.62
429,3.67
430,2.13
431,2.2
432,2.25
433,2.2
434,2.19
435,2.19
436,2.18
437,2.16
438,2.16
439,2.22
440,4.45
441,4.45
442,4.45
443,4.42
444,4.35
445,4.48
446,4.47
447,4.85
448,4.5
449,4.58
450,4.08
451,4.09
452,4.08
453,4.08
454,4.09
455,4.07
456,4.08
457,4.08
458,4.08
459,4.08
460,3.51
461,3.51
462,3.51
463,3.51
464,3.51
465,3.51
466,3.49
467,3.52
468,3.52
469,3.5
470,2.89
471,2.88
472,2.91
473,2.93
474,2.91
475,2.95
476,3.03
477,2.9
478,2.91
479,2.85
480,3.35
481,3.27
482,3.24
483,3.24
484,3.28
485,3.17
486,3.15
487,3.21
488,3.17
489,3.17
490,3.62
491,3.55
492,3.6
493,3.63
494,3.62
495,3.6
496,3.6
497,3.62
498,3.63
499,3.61
500,3.54
501,3.54
502,3.54
503,3.59
504,3.52
505,3.54
506,3.53
507,3.52
508,3.6
509,3.53
510,3.83
511,3.81
512,3.83
513,3.84
514,3.81
515,3.82
516,3.78
517,3.75
518,3.79
519,3.86
520,3.47
521,3.69
522,3.47
523,3.43
524,3.41
525,3.44
526,3.52
527,3.42
528,3.43
529,3.49
530,3.44
531,3.42
532,3.39
533,3.57
534,3.45
535,3.41
536,3.48
537,3.48
538,3.56
539,3.48
540,3.8
541,3.66
542,3.78
543,3.81
544,3.78
545,3.79
546,3.75
547,3.78
548,3.82
549,3.78
550,3.78
551,3.7
552,3.74
553,3.74
554,3.74
555,3.71
556,3.69
557,3.72
558,3.7
559,3.72
560,3.28
561,3.27
562,3.27
563,3.26
564,3.39
565,3.27
566,3.28
567,3.28
568,3.27
569,3.31
570,3.53
571,3.35
572,3.32
573,3.47
574,3.57
575,3.48
576,3.3
577,3.32
578,3.33
579,3.37
580,3.42
581,3.63
582,3.63
583,3.59
584,3.56
585,3.56
586,3.66
587,3.73
588,3.67
589,3.63
590,4.15
591,4.14
592,4.23
593,4.12
594,4.16
595,4.15
596,4.23
597,4.16
598,4.17
599,4.08
600,3.41
601,3.56
602,3.53
603,3.47
604,3.39
605,3.51
606,3.47
607,3.54
608,3.46
609,3.53
610,3.58
611,3.5
612,3.55
613,3.52
614,3.5
615,3.6
616,3.5
617,3.51
618,3.51
619,3.51
620,3.62
621,3.69
622,3.67
623,3.58
624,3.67
625,3.68
626,3.66
627,3.65
628,3.71
629,3.66
630,3.6
631,3.64
632,3.61
633,3.62
634,3.59
635,3.59
636,3.58
637,3.54
638,3.56
639,3.55
640,3.7
641,3.85
642,3.8
643,3.71
644,3.69
645,3.74
646,3.71
647,3.7
648,3.68
649,3.64
650,3.2
651,3.2
652,3.22
653,3.2
654,3.21
655,3.21
656,3.21
657,3.19
658,3.22
659,3.15
660,3.66
661,3.65
662,3.65
663,3.65
664,3.65
665,3.69
666,3.68
667,3.79
668,3.67
669,3.67
670,4.35
671,4.35
672,4.36
673,4.35
674,4.31
675,4.38
676,4.36
677,4.35
678,4.38
679,4.39
680,3.07
681,2.82
682,2.88
683,2.8
684,2.77
685,2.83
686,2.83
687,2.81
688,2.79
689,3.0
690,3.57
691,3.57
692,3.54
693,3.59
694,3.56
695,3.59
696,3.57
697,3.57
698,3.58
699,3.46
700,4.13
701,4.14
702,4.15
703,4.14
704,4.1
705,4.12
706,4.16
707,4.13
708,4.13
709,4.14
710,4.28
711,4.26
712,4.3
713,4.29
714,4.28
715,4.28
716,4.29
717,4.29
718,4.28
719,4.31
720,3.82
721,3.81
722,3.81
723,3.83
724,3.79
725,3.82
726,3.82
727,3.8
728,3.82
729,3.8
730,3.39
731,3.45
732,3.45
733,3.44
734,3.51
735,3.44
736,3.45
737,3.46
738,3.5
739,3.41
740,4.21
741,4.23
742,4.17
743,4.22
744,4.23
745,4.16
746,4.23
747,4.24
748,4.29
749,4.15
750,3.23
751,3.24
752,3.22
753,3.21
754,3.21
755,3.21
756,3.22
757,3.23
758,3.21
759,3.2
760,3.62
761,3.6
762,3.58
763,3.59
764,3.63
765,3.59
766,3.58
767,3.54
768,3.67
769,3.59
770,3.6
771,3.6
772,3.6
773,3.6
774,3.61
775,3.73
776,3.61
777,3.62
778,3.67
779,3.6
780,4.15
781,3.87
782,3.83
783,3.86
784,3.86
785,3.85
786,3.87
787,3.85
788,3.77
789,3.84
790,3.92
791,3.94
792,3.95
793,3.91
794,3.97
795,3.97
796,3.96
797,3.95
798,3.94
799,3.95
800,4.16
801,4.14
802,4.16
803,4.16
804,4.16
805,4.17
806,4.02
807,4.15
808,4.15
809,4.18
810,3.52
811,3.52
812,3.5
813,3.51
814,3.51
815,3.55
816,3.5
817,3.59
818,3.54
819,3.51
820,4.21
821,4.35
822,4.21
823,4.32
824,4.48
825,4.21
826,4.19
827,4.18
828,4.21
829,4.18
830,3.3
831,3.3
832,3.29
833,3.27
834,3.3
835,3.27
836,3.28
837,3.26
838,3.4
839,3.26
840,4.11
841,4.05
842,4.04
843,4.06
844,4.03
845,4.07
846,4.03
847,4.03
848,4.04
849,4.05
850,4.62
851,4.63
852,4.65
853,4.67
854,4.65
855,4.67
856,4.67
857,4.65
858,4.62
859,4.68
860,3.57
861,3.57
862,3.56
863,3.57
864,3.55
865,3.56
866,3.57
867,3.67
868,3.57
869,3.57
870,4.46
871,4.44
872,4.45
873,4.49
874,4.56
875,4.46
876,4.45
877,4.96
878,4.45
879,4.46
880,4.39
881,4.38
882,4.43
883,4.32
884,4.32
885,4.36
886,4.37
887,4.49
888,4.37
889,4.31
890,3.49
891,3.48
892,3.49
893,3.48
894,3.49
895,3.47
896,3.5
897,3.49
898,3.49
899,3.63
900,3.98
901,3.98
902,3.98
903,4.1
904,3.98
905,4.06
906,3.96
907,3.97
908,3.95
909,3.98
910,3.89
911,3.88
912,3.88
913,3.87
914,3.87
915,3.87
916,3.87
917,3.86
918,3.89
919,3.83
920,3.37
921,3.36
922,3.37
923,3.36
924,3.36
925,3.35
926,3.34
927,3.37
928,3.37
929,3.36
930,3.73
931,3.74
932,3.75
933,3.7
934,3.74
935,3.73
936,3.68
937,3.74
938,3.73
939,3.75
940,3.68
941,3.67
942,3.66
943,3.67
944,3.67
945,3.67
946,3.67
947,3.67
948,3.67
949,3.68
950,4.3
951,4.02
952,4.05
953,4.09
954,4.03
955,4.03
956,4.08
957,4.04
958,4.04
959,4.08
960,3.97
961,3.98
962,3.95
963,3.96
964,3.97
965,3.98
966,3.98
967,3.95
968,3.7
969,3.72
970,4.21
971,4.23
972,4.31
973,4.27
974,4.27
975,4.26
976,4.27
977,4.24
978,4.25
979,4.63
980,4.12
981,4.17
982,4.16
983,4.16
984,4.17
985,4.17
986,4.17
987,4.17
988,4.17
989,4.17
990,3.81
991,3.79
992,3.8
993,3.83
994,3.82
995,3.81
996,3.82
997,3.83
998,3.81
999,3.84
1000,3.37
1001,3.38
1002,3.42
1003,3.37
1004,3.38
1005,3.36
1006,3.36
1007,3.33
1008,3.37
1009,3.39
1010,3.92
1011,3.73
1012,3.74
1013,3.77
1014,3.73
1015,3.72
1016,3.72
1017,3.71
1018,3.75
1019,3.76
1020,4.15
1021,4.15
1022,4.14
1023,4.14
1024,4.16
1025,4.15
1026,4.12
1027,4.18
1028,4.14
1029,4.15
1030,3.15
1031,3.16
1032,3.15
1033,3.15
1034,3.15
1035,3.14
1036,3.15
1037,3.14
1038,3.18
1039,3.16
1040,3.8
1041,3.81
1042,3.77
1043,3.77
1044,3.82
1045,3.8
1046,3.88
1047,3.9
1048,3.8
1049,3.79
1050,3.49
1051,3.46
1052,3.48
1053,3.46
1054,3.48
1055,3.46
1056,3.38
1057,3.47
1058,3.46
1059,3.5
1060,4.26
1061,4.14
1062,4.17
1063,4.21
1064,4.18
1065,4.21
1066,4.22
1067,4.22
1068,4.21
1069,4.32
1070,4.13
1071,4.09
1072,4.11
1073,4.13
1074,4.12
1075,4.11
1076,4.1
1077,4.11
1078,4.11
1079,4.13
1080,3.04
1081,3.07
1082,3.03
1083,3.03
1084,3.09
1085,3.05
1086,3.06
1087,3.08
1088,3.09
1089,3.06
1090,3.85
1091,3.73
1092,3.75
1093,3.75
1094,3.72
1095,3.62
1096,3.77
1097,3.7
1098,3.76
1099,3.92
1100,3.99
1101,4.12
1102,3.84
1103,3.87
1104,3.9
1105,3.91
1106,3.93
1107,3.84
1108,4.15
1109,4.06
1110,3.78
1111,3.81
1112,3.79
1113,3.81
1114,3.79
1115,3.79
1116,3.86
1117,3.79
1118,3.82
1119,3.77
1120,3.81
1121,3.85
1122,3.82
1123,3.82
1124,3.84
1125,3.81
1126,3.85
1127,3.83
1128,3.85
1129,3.84
1130,3.47
1131,3.49
1132,3.45
1133,3.51
1134,3.45
1135,3.49
1136,3.5
1137,3.47
1138,3.44
1139,3.46
1140,3.9
1141,3.98
1142,3.98
1143,4.01
1144,4.0
1145,4.0
1146,3.98
1147,4.01
1148,3.98
1149,4.0
1150,3.84
1151,3.84
1152,3.81
1153,3.79
1154,3.84
1155,3.79
1156,3.82
1157,3.84
1158,3.86
1159,3.85
1160,4.01
1161,4.01
1162,3.99
1163,4.01
1164,4.02
1165,4.0
1166,4.01
1167,4.0
1168,4.01
1169,4.01
1170,3.49
1171,3.5
1172,3.51
1173,3.51
1174,3.6
1175,3.51
1176,3.49
1177,3.49
1178,3.52
1179,3.51
1180,4.15
1181,4.14
1182,4.14
1183,4.1
1184,4.11
1185,4.14
1186,4.15
1187,4.1
1188,4.13
1189,4.13
1190,4.14
1191,4.11
1192,4.14
1193,4.1
1194,4.11
1195,4.09
1196,4.12
1197,4.12
1198,4.11
1199,4.15
1200,3.94
1201,3.87
1202,3.81
1203,3.84
1204,3.71
1205,3.76
1206,3.76
1207,3.75
1208,3.75
1209,3.78
1210,3.16
1211,3.19
1212,3.18
1213,3.17
1214,3.2
1215,3.19
1216,3.23
1217,3.23
1218,3.24
1219,3.22
1220,3.32
1221,3.32
1222,3.32
1223,3.38
1224,3.52
1225,3.36
1226,3.46
1227,3.37
1228,3.33
1229,3.33
1230,3.53
1231,3.57
1232,3.57
1233,3.54
1234,3.52
1235,3.55
1236,3.54
1237,3.52
1238,3.64
1239,3.27
1240,3.05
1241,3.02
1242,3.04
1243,3.03
1244,3.06
1245,3.07
1246,3.03
1247,3.09
1248,3.0
1249,3.13
1250,4.01
1251,4.03
1252,4.01
1253,4.01
1254,3.99
1255,3.99
1256,3.99
1257,4.02
1258,4.01
1259,4.04
1260,4.1
1261,4.23
1262,4.1
1263,4.12
1264,4.2
1265,4.1
1266,4.06
1267,4.18
1268,4.07
1269,4.1
1270,4.21
1271,4.16
1272,4.21
1273,4.24
1274,4.22
1275,4.28
1276,4.24
1277,4.21
1278,4.22
1279,4.23
1280,3.98
1281,4.04
1282,3.99
1283,4.01
1284,3.98
1285,4.01
1286,3.98
1287,3.99
1288,4.0
1289,4.02
1290,3.78
1291,3.79
1292,3.73
1293,3.71
1294,3.71
1295,3.74
1296,3.7
1297,3.73
1298,3.73
1299,3.72
1300,3.9
1301,3.82
1302,3.86
1303,3.85
1304,3.85
1305,3.89
1306,3.87
1307,3.85
1308,3.92
1309,3.83
1310,3.24
1311,3.33
1312,3.33
1313,3.29
1314,3.49
1315,3.26
1316,3.42
1317,3.3
1318,3.32
1319,3.36
1320,4.34
1321,4.33
1322,4.34
1323,4.34
1324,4.34
1325,4.34
1326,4.36
1327,4.34
1328,4.34
1329,4.31
1330,3.18
1331,3.15
1332,3.15
1333,3.12
1334,3.15
1335,3.18
1336,3.15
1337,3.16
1338,3.14
