id,rating
0,3.75
1,3.69
2,3.75
3,3.88
4,3.69
5,3.75
6,3.88
7,3.75
8,3.82
9,3.75
10,3.71
11,3.7
12,3.81
13,3.7
14,3.65
15,3.86
16,3.71
17,3.86
18,3.64
19,3.71
20,4.18
21,3.92
22,3.92
23,3.94
24,3.92
25,4.18
26,4.05
27,3.93
28,3.92
29,3.92
30,3.8
31,3.79
32,3.79
33,3.78
34,3.79
35,3.79
36,3.79
37,3.79
38,3.8
39,3.73
40,4.01
41,4.03
42,4.02
43,4.03
44,4.03
45,4.03
46,4.03
47,4.01
48,4.03
49,4.02
50,3.89
51,3.89
52,4.09
53,4.0
54,3.89
55,4.0
56,4.01
57,4.0
58,4.01
59,4.01
60,3.0
61,3.0
62,3.1
63,3.0
64,3.1
65,3.1
66,3.1
67,3.0
68,3.1
69,3.0
70,3.93
71,4.05
72,3.93
73,3.11
74,4.25
75,3.75
76,3.75
77,3.83
78,3.08
79,4.21
80,4.38
81,4.47
82,4.37
83,4.29
84,4.28
85,4.45
86,4.53
87,4.37
88,4.37
89,4.21
90,4.31
91,4.31
92,4.32
93,4.18
94,4.06
95,3.97
96,4.07
97,4.23
98,4.31
99,3.95
100,4.39
101,4.32
102,4.3
103,4.31
104,4.39
105,4.38
106,4.39
107,4.32
108,4.39
109,4.32
110,3.59
111,3.61
112,3.66
113,3.6
114,3.67
115,3.58
116,3.61
117,3.61
118,3.6
119,3.59
120,4.4
121,4.4
122,4.31
123,4.4
124,4.32
125,4.31
126,4.4
127,4.32
128,4.4
129,4.4
130,4.2
131,4.2
132,4.2
133,4.29
134,4.01
135,4.2
136,4.2
137,4.2
138,4.19
139,4.1
140,4.11
141,4.11
142,4.11
143,4.11
144,4.11
145,2.87
146,3.0
147,3.21
148,2.98
149,2.87
150,4.11
151,4.11
152,4.11
153,4.11
154,4.11
155,4.37
156,4.25
157,4.14
158,4.45
159,3.68
160,3.96
161,3.96
162,3.96
163,3.96
164,3.96
165,3.96
166,3.96
167,3.96
168,3.96
169,3.96
170,3.74
171,3.55
172,3.38
173,3.86
174,3.55
175,3.55
176,3.85
177,3.87
178,3.55
179,3.38
180,4.67
181,4.67
182,4.67
183,4.89
184,4.67
185,4.89
186,4.67
187,4.79
188,4.78
189,4.79
190,4.2
191,4.22
192,4.14
193,4.29
194,4.17
195,4.18
196,4.26
197,4.26
198,4.3
199,4.29
200,4.18
201,4.18
202,4.27
203,4.28
204,4.19
205,4.29
206,4.18
207,4.28
208,4.18
209,4.18
210,4.1
211,4.1
212,4.31
213,4.31
214,4.31
215,4.22
216,4.21
217,4.22
218,4.31
219,4.22
220,4.47
221,4.52
222,4.47
223,4.57
224,4.47
225,4.47
226,4.47
227,4.58
228,4.47
229,4.47
230,4.21
231,4.21
232,4.21
233,4.21
234,4.21
235,4.21
236,4.21
237,4.21
238,4.21
239,4.21
240,4.19
241,4.09
242,4.19
243,3.99
244,3.8
245,3.78
246,3.76
247,3.8
248,3.77
249,3.68
250,3.97
251,3.96
252,3.96
253,3.96
254,4.06
255,3.97
256,4.06
257,4.07
258,3.96
259,3.96
260,4.24
261,4.25
262,4.24
263,4.25
264,4.34
265,4.33
266,4.24
267,4.33
268,4.24
269,4.33
270,3.45
271,3.59
272,3.45
273,3.45
274,3.45
275,3.45
276,3.45
277,3.59
278,3.45
279,3.45
280,4.05
281,4.05
282,4.05
283,4.05
284,4.05
285,4.05
286,4.05
287,4.05
288,4.05
289,4.05
290,4.24
291,4.54
292,4.54
293,4.61
294,4.31
295,4.39
296,4.31
297,4.54
298,4.24
299,4.24
300,3.78
301,3.79
302,4.08
303,3.96
304,3.79
305,4.02
306,3.98
307,3.7
308,3.64
309,3.78
310,3.61
311,3.36
312,3.52
313,3.44
314,3.52
315,3.36
316,3.44
317,3.44
318,3.61
319,3.44
320,2.73
321,2.73
322,2.73
323,2.73
324,2.73
325,2.73
326,2.73
327,2.73
328,2.73
329,2.73
330,4.08
331,4.08
332,4.08
333,4.08
334,4.08
335,4.08
336,4.08
337,4.08
338,3.5
339,3.49
340,3.83
341,3.98
342,3.99
343,3.99
344,4.13
345,4.13
346,3.98
347,4.13
348,3.99
349,3.99
350,3.86
351,3.73
352,3.63
353,3.87
354,3.87
355,3.93
356,3.83
357,3.73
358,3.87
359,3.87
360,4.25
361,4.25
362,4.25
363,4.25
364,4.25
365,4.34
366,4.25
367,4.25
368,4.25
369,4.26
370,4.47
371,4.54
372,4.41
373,4.47
374,4.49
375,4.41
376,4.31
377,4.42
378,4.41
379,4.23
380,4.04
381,4.04
382,4.04
383,4.03
384,4.04
385,4.04
386,4.04
387,4.03
388,4.04
389,4.04
390,4.15
391,4.23
392,4.05
393,4.19
394,4.15
395,4.17
396,4.19
397,4.07
398,4.15
399,4.19
400,3.83
401,3.92
402,3.92
403,3.92
404,4.0
405,3.71
406,3.92
407,3.91
408,3.92
409,4.01
410,3.66
411,3.74
412,3.36
413,3.57
414,3.56
415,3.57
416,3.55
417,3.57
418,3.64
419,3.66
420,4.17
421,4.14
422,4.14
423,4.17
424,4.04
425,4.17
426,4.14
427,4.13
428,4.01
429,4.14
430,2.5
431,2.51
432,2.52
433,2.53
434,2.51
435,2.53
436,2.52
437,2.5
438,2.5
439,2.59
440,4.45
441,4.45
442,4.45
443,4.45
444,4.45
445,4.45
446,4.51
447,4.45
448,4.51
449,4.45
450,4.53
451,4.45
452,4.45
453,4.54
454,4.53
455,4.53
456,4.46
457,4.45
458,4.53
459,4.45
460,3.82
461,3.82
462,3.82
463,3.82
464,3.82
465,3.82
466,3.82
467,3.83
468,3.83
469,3.83
470,3.33
471,3.32
472,3.12
473,3.12
474,3.34
475,3.44
476,3.23
477,3.43
478,3.33
479,3.33
480,3.1
481,3.03
482,3.71
483,3.4
484,3.72
485,3.71
486,3.72
487,3.55
488,3.57
489,3.7
490,3.83
491,4.06
492,3.96
493,3.7
494,3.96
495,4.06
496,3.97
497,3.8
498,3.96
499,4.06
500,4.71
501,4.71
502,4.37
503,4.25
504,4.61
505,4.1
506,4.3
507,4.81
508,3.06
509,3.25
510,4.05
511,4.27
512,4.15
513,4.24
514,4.03
515,4.04
516,4.15
517,3.72
518,4.14
519,4.05
520,3.6
521,3.6
522,3.67
523,3.58
524,3.6
525,3.57
526,3.61
527,3.6
528,3.61
529,3.61
530,3.75
531,3.76
532,3.75
533,3.43
534,3.61
535,3.77
536,3.47
537,3.59
538,3.35
539,3.24
540,3.93
541,3.9
542,4.05
543,4.04
544,3.9
545,4.04
546,4.09
547,3.93
548,4.16
549,3.81
550,4.19
551,4.05
552,3.97
553,3.97
554,3.98
555,3.98
556,3.97
557,3.97
558,4.1
559,3.98
560,3.35
561,3.24
562,3.24
563,3.35
564,3.1
565,3.24
566,3.33
567,3.36
568,3.33
569,3.35
570,3.33
571,3.4
