id,rating
0,3.64
1,0.0
2,3.64
3,3.65
4,0.0
5,0.0
6,0.0
7,3.65
8,3.65
9,0.0
10,3.34
11,3.34
12,0.0
13,0.0
14,0.0
15,3.35
16,3.32
17,3.35
18,3.32
19,3.32
20,4.18
21,0.0
22,0.0
23,4.18
24,0.0
25,4.17
26,4.18
27,4.18
28,4.18
29,0.0
30,3.5
31,3.5
32,3.52
33,0.0
34,3.53
35,3.53
36,3.49
37,3.51
38,3.5
39,0.0
40,3.9
41,3.89
42,3.9
43,0.0
44,3.91
45,3.9
46,3.91
47,3.9
48,0.0
49,3.91
50,0.0
51,3.84
52,3.86
53,0.0
54,0.0
55,3.86
56,3.84
57,0.0
58,3.86
59,3.86
60,3.01
61,3.01
62,0.0
63,3.0
64,3.0
65,3.0
66,3.0
67,3.01
68,3.0
69,3.0
70,3.72
71,3.71
72,3.73
73,0.0
74,3.69
75,3.74
76,3.75
77,3.74
78,3.73
79,3.76
80,0.0
81,4.16
82,4.18
83,4.16
84,4.17
85,4.16
86,4.18
87,4.17
88,0.0
89,4.18
90,3.81
91,3.81
92,3.83
93,3.83
94,3.84
95,3.84
96,3.82
97,3.82
98,3.82
99,3.82
100,4.24
101,0.0
102,4.22
103,0.0
104,4.23
105,4.22
106,4.24
107,4.22
108,4.23
109,4.21
110,3.44
111,0.0
112,3.44
113,3.44
114,3.44
115,3.44
116,3.44
117,3.44
118,3.44
119,3.44
120,4.16
121,0.0
122,4.1
123,4.1
124,0.0
125,4.13
126,4.17
127,0.0
128,4.13
129,4.14
130,4.0
131,4.01
132,4.0
133,0.0
134,4.0
135,4.0
136,4.01
137,4.01
138,3.99
139,4.0
140,4.11
141,4.11
142,4.11
143,0.0
144,4.11
145,2.87
146,2.85
147,2.87
148,2.88
149,2.87
150,4.11
151,4.11
152,4.11
153,4.11
154,0.0
155,3.77
156,3.77
157,3.76
158,0.0
159,3.77
160,3.97
161,3.96
162,3.97
163,3.96
164,3.95
165,3.94
166,3.96
167,3.96
168,0.0
169,3.96
170,3.78
171,3.82
172,0.0
173,3.82
174,3.81
175,0.0
176,3.8
177,3.79
178,3.77
179,3.8
180,0.0
181,3.88
182,3.9
183,0.0
184,3.89
185,0.0
186,3.89
187,3.89
188,3.89
189,3.93
190,4.14
191,4.15
192,4.16
193,4.15
194,4.16
195,0.0
196,0.0
197,0.0
198,0.0
199,4.15
200,0.0
201,4.1
202,4.11
203,0.0
204,4.08
205,0.0
206,4.09
207,4.09
208,4.09
209,4.09
210,4.1
211,4.1
212,0.0
213,0.0
214,4.0
215,0.0
216,4.04
217,4.0
218,4.0
219,0.0
220,4.48
221,4.47
222,0.0
223,0.0
224,4.46
225,4.47
226,4.47
227,4.47
228,0.0
229,4.47
230,0.0
231,0.0
232,4.24
233,0.0
234,4.24
235,4.24
236,4.24
237,4.24
238,0.0
239,4.24
240,3.99
241,3.98
242,3.97
243,3.99
244,3.98
245,0.0
246,3.98
247,0.0
248,3.97
249,3.98
250,3.96
251,3.98
252,3.98
253,3.96
254,3.96
255,3.97
256,3.97
257,3.96
258,3.96
259,0.0
260,4.04
261,4.03
262,0.0
263,4.04
264,4.04
265,4.04
266,4.04
