id,rating
0,3.64
1,3.64
2,3.64
3,3.64
4,3.64
5,3.64
6,3.64
7,3.63
8,3.64
9,3.64
10,3.33
11,3.33
12,3.34
13,3.33
14,3.33
15,3.33
16,3.33
17,3.34
18,3.33
19,3.33
20,4.18
21,4.18
22,4.18
23,4.18
24,4.18
25,4.18
26,4.18
27,4.17
28,4.18
29,4.18
30,3.54
31,3.54
32,3.55
33,3.54
34,3.54
35,3.54
36,3.55
37,3.54
38,3.54
39,3.54
40,3.92
41,3.92
42,3.92
43,3.92
44,3.92
45,3.92
46,3.92
47,3.92
48,3.92
49,3.92
50,3.84
51,3.84
52,3.84
53,3.85
54,3.84
55,3.85
56,3.84
57,3.85
58,3.85
59,3.84
60,3.0
61,3.0
62,3.0
63,3.0
64,3.0
65,3.0
66,3.0
67,3.0
68,3.0
69,3.0
70,3.73
71,3.73
72,3.73
73,3.73
74,3.73
75,3.73
76,3.73
77,3.73
78,3.72
79,3.74
80,4.16
81,4.16
82,4.16
83,4.16
84,4.16
85,4.15
86,4.16
87,4.16
88,4.16
89,4.16
90,3.84
91,3.84
92,3.83
93,3.83
94,3.83
95,3.83
96,3.83
97,3.84
98,3.83
99,3.84
100,4.24
101,4.24
102,4.24
103,4.24
104,4.24
105,4.23
106,4.24
107,4.24
108,4.24
109,4.24
110,3.43
111,3.43
112,3.43
113,3.43
114,3.43
115,3.43
116,3.43
117,3.43
118,3.43
119,3.43
120,4.13
121,4.15
122,4.12
123,4.15
124,4.13
125,4.14
126,4.15
127,4.14
128,4.15
129,4.16
130,4.0
131,4.0
132,4.0
133,4.0
134,4.0
135,4.0
136,4.0
137,4.0
138,4.0
139,4.0
140,4.11
141,4.11
142,4.11
143,4.11
144,4.11
145,2.86
146,2.87
147,2.87
148,2.87
149,2.86
150,4.11
151,4.11
152,4.11
153,4.11
154,4.11
155,3.75
156,3.75
157,3.75
158,3.75
159,3.75
160,3.96
161,3.96
162,3.96
163,3.96
164,3.96
165,3.96
166,3.96
167,3.96
168,3.97
169,3.96
170,3.79
171,3.78
172,3.78
173,3.78
174,3.78
175,3.78
176,3.78
177,3.78
178,3.78
179,3.79
180,3.86
181,3.87
182,3.88
183,3.86
184,3.87
185,3.88
186,3.86
187,3.87
188,3.87
189,3.87
190,4.16
191,4.15
192,4.14
193,4.15
194,4.15
195,4.15
196,4.15
197,4.15
198,4.16
199,4.16
200,4.09
201,4.1
202,4.08
203,4.1
204,4.09
205,4.09
206,4.09
207,4.09
208,4.09
209,4.08
210,4.1
211,4.1
212,4.01
213,4.01
214,4.01
215,4.01
216,4.0
217,4.01
218,4.01
219,4.01
220,4.46
221,4.46
222,4.47
223,4.47
224,4.47
225,4.47
226,4.46
227,4.46
228,4.47
229,4.47
230,4.24
231,4.24
232,4.24
233,4.24
234,4.24
235,4.24
236,4.24
237,4.24
238,4.24
239,4.24
240,3.97
241,3.97
242,3.97
243,3.97
244,3.98
245,3.97
246,3.97
247,3.97
248,3.97
249,3.97
250,3.96
251,3.97
252,3.96
253,3.96
254,3.96
255,3.96
256,3.96
257,3.96
258,3.96
259,3.96
260,4.04
261,4.04
262,4.04
263,4.04
264,4.04
265,4.04
266,4.04
267,4.04
268,4.04
269,4.04
270,3.51
271,3.5
272,3.5
273,3.51
274,3.51
275,3.51
276,3.5
277,3.51
278,3.51
279,3.5
280,3.95
281,3.95
282,3.95
283,3.95
284,3.95
285,3.95
286,3.95
287,3.95
288,3.95
289,3.95
290,4.23
291,4.24
292,4.24
293,4.24
294,4.23
295,4.23
296,4.23
297,4.24
298,4.23
299,4.23
300,3.43
301,3.45
302,3.43
303,3.41
304,3.41
305,3.43
306,3.4
307,3.43
308,3.42
309,3.42
310,3.19
311,3.2
312,3.19
313,3.2
314,3.2
315,3.2
316,3.2
317,3.21
318,3.21
319,3.19
320,2.73
321,2.73
322,2.73
323,2.73
324,2.73
325,2.73
326,2.73
327,2.73
328,2.73
329,2.72
330,4.08
331,4.08
332,4.08
333,4.08
334,4.08
335,4.08
336,4.08
337,4.08
338,3.29
339,3.31
340,3.51
341,3.52
342,3.44
343,3.44
344,3.44
345,3.48
346,3.44
347,3.45
348,3.44
349,3.42
350,3.62
351,3.62
352,3.61
353,3.62
354,3.62
355,3.62
356,3.62
357,3.62
358,3.62
359,3.62
360,4.05
361,4.06
362,4.05
363,4.05
364,4.04
365,4.05
366,4.04
367,4.05
368,4.05
369,4.05
370,4.19
371,4.19
372,4.19
373,4.19
374,4.19
375,4.19
376,4.19
377,4.19
378,4.19
379,4.19
380,3.92
381,3.92
382,3.92
383,3.92
384,3.92
385,3.92
386,3.92
387,3.92
388,3.92
389,3.92
390,4.19
391,4.19
392,4.19
393,4.19
394,4.19
395,4.19
396,4.19
397,4.19
398,4.19
399,4.19
400,3.55
401,3.59
402,3.55
403,3.57
404,3.58
405,3.61
406,3.55
407,3.6
408,3.58
409,3.55
410,3.08
411,3.06
412,3.05
413,3.05
414,3.05
415,3.05
416,3.08
417,3.05
418,3.06
419,3.05
420,3.68
421,3.68
422,3.68
423,3.68
424,3.68
425,3.68
426,3.68
427,3.68
428,3.68
429,3.68
430,2.2
431,2.2
432,2.2
433,2.2
434,2.19
435,2.2
436,2.2
437,2.2
438,2.2
439,2.2
440,4.45
441,4.45
442,4.45
443,4.45
444,4.45
445,4.45
446,4.45
447,4.45
448,4.45
449,4.45
450,4.12
451,4.12
452,4.12
453,4.12
454,4.11
455,4.1
456,4.09
457,4.11
458,4.12
459,4.12
460,3.53
461,3.54
462,3.54
463,3.53
464,3.54
465,3.53
