id,rating
0,3.62
1,3.62
2,3.64
3,3.67
4,3.61
5,3.61
6,3.67
7,3.64
8,3.58
9,3.62
10,3.32
11,3.34
12,3.32
13,3.29
14,3.34
15,3.3
16,3.31
17,3.25
18,3.28
19,3.33
20,4.34
21,4.18
22,4.14
23,4.22
24,4.2
25,4.29
26,4.3
27,4.17
28,4.18
29,4.19
30,3.53
31,3.5
32,3.52
33,3.53
34,3.5
35,3.48
36,3.49
37,3.53
38,3.5
39,3.5
40,3.92
41,3.92
42,3.89
43,3.89
44,3.9
45,3.93
46,3.91
47,3.91
48,3.89
49,3.82
50,3.87
51,3.82
52,3.97
53,3.84
54,3.85
55,3.87
56,3.87
57,3.84
58,3.83
59,3.86
60,3.05
61,3.03
62,2.98
63,3.03
64,3.01
65,3.03
66,3.0
67,3.25
68,3.11
69,3.07
70,3.71
71,3.71
72,3.74
73,3.73
74,3.76
75,3.74
76,3.98
77,3.95
78,3.85
79,3.72
80,4.16
81,4.18
82,4.16
83,4.17
84,4.16
85,4.15
86,4.18
87,4.17
88,4.16
89,4.29
90,3.82
91,3.83
92,3.82
93,3.81
94,3.83
95,3.83
96,3.86
97,3.86
98,3.83
99,3.84
100,4.24
101,4.23
102,4.22
103,4.19
104,4.22
105,4.29
106,4.35
107,4.23
108,4.28
109,4.23
110,3.41
111,3.44
112,3.39
113,3.54
114,3.45
115,3.4
116,3.45
117,3.44
118,3.43
119,3.44
120,4.13
121,4.13
122,4.14
123,4.14
124,4.13
125,4.15
126,4.14
127,4.16
128,4.13
129,4.14
130,3.99
131,3.99
132,3.98
133,3.98
134,4.01
135,3.99
136,3.99
137,3.98
138,4.0
139,4.1
140,0
141,0
142,0
143,0
144,0
145,2.89
146,2.91
147,2.96
148,3.21
149,2.86
150,4.22
151,4.1
152,4.13
153,4.1
154,4.47
155,3.75
156,3.75
157,3.76
158,3.75
159,3.77
160,3.93
161,3.99
162,3.96
163,3.93
164,3.94
165,3.98
166,3.94
167,3.94
168,3.97
169,3.95
170,3.81
171,3.8
172,3.8
173,3.79
174,3.78
175,3.79
176,3.79
177,3.89
178,3.78
179,3.75
180,3.85
181,3.8
182,3.84
183,3.87
184,3.85
185,3.87
186,3.85
187,3.86
188,3.85
189,3.87
190,4.12
191,4.2
192,4.34
193,4.18
194,4.18
195,4.22
196,4.13
197,4.13
198,4.26
199,4.17
200,4.13
201,4.26
202,4.09
203,4.07
204,4.14
205,4.12
206,4.03
207,4.08
208,4.32
209,4.04
210,4.09
211,4.19
212,3.97
213,3.98
214,3.99
215,3.99
216,3.93
217,3.97
218,3.96
219,3.97
220,4.48
221,4.47
222,4.44
223,4.47
224,4.59
225,4.59
226,4.49
227,4.48
228,4.5
229,4.47
230,4.23
231,4.32
232,4.24
233,4.27
234,4.24
235,4.21
236,4.24
237,4.23
238,4.24
239,4.24
240,4.02
241,3.98
242,3.97
243,4.06
244,4.01
245,4.08
246,4.13
247,4.01
248,4.07
249,4.15
250,3.99
251,4.02
252,4.11
253,4.14
254,4.04
255,3.98
256,3.97
257,3.99
258,3.99
259,4.02
260,4.07
261,4.04
262,4.04
263,4.03
264,4.02
265,4.02
266,4.03
267,4.0
268,4.05
269,4.01
270,3.52
271,3.5
272,3.5
273,3.53
274,3.52
275,3.51
276,3.51
277,3.5
278,3.5
279,3.51
280,3.93
281,3.92
282,3.92
283,3.94
284,3.94
285,3.94
286,3.94
287,3.9
288,3.94
289,3.95
290,4.28
291,4.29
292,4.24
293,4.24
294,4.25
295,4.23
296,4.27
297,4.24
298,4.3
299,4.27
300,3.43
301,3.39
302,3.41
303,3.58
304,3.41
305,3.42
306,3.44
307,3.4
308,3.42
309,3.43
310,3.21
311,3.19
312,3.19
313,3.19
314,3.2
315,3.2
316,3.22
317,3.2
318,3.21
319,3.19
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,3.32
339,3.44
340,3.42
341,3.37
342,3.45
343,3.45
344,3.42
345,3.43
346,3.45
347,3.45
348,3.45
349,3.45
350,3.6
351,3.62
352,3.6
353,3.6
354,3.57
355,3.61
356,3.6
357,3.61
358,3.58
359,3.61
360,4.02
361,4.0
362,4.02
363,4.02
364,4.04
365,4.03
366,4.02
367,3.97
368,4.02
369,4.02
370,4.19
371,4.19
372,4.21
373,4.2
374,4.22
375,4.19
376,4.2
377,4.18
378,4.2
379,4.25
380,3.92
381,3.92
382,3.94
383,3.92
384,3.92
385,3.93
386,3.91
387,3.91
388,3.92
389,3.92
390,4.2
391,4.19
392,4.24
393,4.27
394,4.19
395,4.27
396,4.23
397,4.27
398,4.2
399,4.23
400,3.59
401,3.58
402,3.58
403,3.58
404,3.59
405,3.46
406,3.58
407,3.53
408,3.58
409,3.59
410,3.08
411,3.07
412,3.07
