id,rating
0,3.6
1,3.58
2,3.62
3,3.63
4,3.62
5,3.62
6,3.63
7,3.64
8,3.66
9,3.64
10,3.36
11,3.32
12,3.3
13,3.32
14,3.44
15,3.29
16,3.19
17,2.72
18,3.77
19,3.27
20,3.97
21,4.21
22,4.17
23,4.19
24,4.21
25,4.32
26,4.16
27,4.28
28,4.19
29,4.19
30,3.39
31,3.3
32,3.54
33,3.61
34,3.41
35,3.35
36,3.55
37,3.58
38,3.52
39,3.63
40,3.88
41,3.84
42,4.01
43,3.85
44,3.9
45,3.85
46,3.86
47,3.93
48,3.93
49,3.91
50,3.89
51,3.78
52,3.86
53,3.84
54,3.83
55,3.79
56,3.85
57,3.87
58,3.86
59,3.86
60,3.12
61,3.1
62,3.0
63,3.02
64,3.01
65,2.97
66,2.99
67,3.1
68,3.05
69,3.08
70,3.8
71,3.72
72,3.7
73,4.15
74,3.16
75,3.86
76,4.16
77,4.41
78,3.38
79,3.84
80,4.17
81,4.07
82,4.22
83,4.18
84,4.25
85,4.14
86,4.15
87,4.19
88,4.15
89,4.18
90,3.77
91,3.81
92,3.79
93,3.86
94,3.9
95,3.92
96,3.56
97,3.85
98,3.68
99,3.96
100,4.21
101,4.23
102,4.34
103,3.96
104,4.18
105,4.15
106,4.14
107,4.26
108,4.31
109,4.24
110,3.42
111,3.4
112,3.43
113,3.48
114,3.43
115,3.48
116,3.41
117,3.41
118,3.4
119,3.51
120,4.08
121,4.14
122,4.14
123,4.07
124,4.32
125,3.93
126,4.13
127,4.02
128,4.15
129,4.1
130,3.84
131,3.99
132,4.0
133,3.97
134,4.07
135,4.0
136,4.04
137,3.93
138,4.0
139,4.16
140,4.11
141,4.14
142,4.12
143,4.11
144,4.11
145,3.0
146,2.78
147,2.86
148,2.9
149,2.94
150,4.1
151,4.11
152,4.12
153,4.11
154,4.14
155,3.77
156,3.69
157,3.79
158,3.64
159,3.99
160,3.94
161,3.97
162,3.95
163,4.05
164,3.93
165,3.92
166,3.97
167,3.96
168,3.97
169,3.89
170,4.15
171,3.92
172,3.91
173,3.74
174,3.95
175,3.88
176,3.79
177,3.64
178,3.7
179,3.92
180,3.91
181,3.72
182,3.87
183,3.85
184,3.86
185,3.75
186,3.8
187,3.75
188,3.82
189,3.83
190,4.24
191,4.22
192,4.36
193,4.2
194,4.12
195,4.04
196,4.15
197,4.18
198,4.23
199,4.13
200,4.11
201,4.01
202,4.17
203,4.09
204,4.18
205,4.07
206,4.09
207,4.04
208,4.2
209,4.22
210,4.11
211,4.1
212,3.99
213,3.91
214,3.97
215,4.0
216,4.1
217,3.99
218,4.01
219,3.93
220,4.51
221,4.46
222,4.64
223,4.45
224,4.47
225,4.57
226,4.58
227,4.52
228,4.55
229,4.53
230,4.22
231,4.22
232,4.24
233,4.2
234,4.24
235,4.24
236,4.25
237,4.24
238,4.24
239,4.25
240,3.98
241,4.03
242,4.03
243,4.03
244,4.18
245,3.82
246,4.24
247,3.99
248,4.47
249,4.29
250,4.0
251,3.94
252,4.27
253,3.91
254,3.97
255,4.01
256,3.99
257,4.02
258,4.02
259,4.05
260,4.03
261,4.03
262,4.01
263,4.04
264,4.01
265,4.02
266,4.01
267,4.03
268,4.03
269,3.87
270,3.59
271,3.51
272,3.64
273,3.78
274,3.78
275,3.76
276,3.8
277,3.61
278,3.63
279,3.77
280,3.96
281,3.94
282,3.94
283,3.95
284,3.94
285,3.95
286,3.94
287,3.96
288,3.91
289,3.94
290,4.3
291,4.18
292,4.25
293,4.26
294,4.3
295,4.21
296,4.37
297,4.22
298,4.34
299,4.37
300,3.38
301,3.18
302,3.49
303,2.8
304,3.64
305,3.51
306,3.61
307,3.47
308,3.58
309,3.79
310,3.26
311,3.21
312,3.26
313,3.21
314,3.18
315,3.15
316,3.22
317,3.14
318,3.28
319,3.22
320,2.73
321,2.72
322,2.73
323,2.73
324,2.73
325,2.73
326,2.72
327,2.72
328,2.75
329,2.77
330,4.08
331,4.08
332,4.08
333,4.08
334,4.08
335,4.08
336,4.08
337,4.08
338,3.21
339,2.84
340,3.33
341,3.22
342,3.46
343,3.42
344,3.48
345,3.33
346,3.45
347,3.49
348,3.51
349,3.42
350,3.7
351,3.67
352,3.77
353,3.52
354,3.53
355,3.71
356,3.71
357,3.71
358,3.59
359,3.6
360,3.99
361,3.98
362,4.05
363,4.0
364,4.13
365,3.92
366,4.03
367,4.1
368,4.02
369,4.04
370,4.16
371,4.22
372,4.22
373,4.23
374,4.22
375,4.16
376,4.3
377,4.06
378,4.17
379,4.35
380,3.93
381,3.94
382,3.95
383,3.94
384,3.93
385,3.89
386,3.95
387,3.99
388,3.92
389,3.9
390,4.24
391,4.2
392,4.17
393,4.17
394,4.17
395,4.21
396,4.2
397,4.33
398,4.17
399,4.15
400,3.59
401,3.57
402,3.67
403,3.61
404,3.57
405,3.46
406,3.63
407,3.52
408,3.54
409,3.54
410,2.97
411,3.08
412,3.2
413,3.28
414,3.19
415,3.09
416,2.98
417,3.24
418,3.07
419,3.08
420,3.42
421,3.43
422,3.36
423,3.36
424,3.66
425,3.52
426,3.47
427,3.49
428,3.57
429,3.52
430,2.26
431,2.26
432,2.25
433,2.2
434,2.02
435,2.21
436,2.17
437,2.2
438,2.14
439,2.23
440,4.44
441,4.44
442,4.47
443,4.46
444,4.5
445,4.41
446,4.42
447,4.44
448,4.43
449,4.51
450,4.1
451,4.07
452,4.1
453,4.07
454,4.0
455,4.09
456,4.09
457,4.1
458,4.12
459,4.09
460,3.49
461,3.38
462,3.47
463,3.42
464,3.38
465,3.38
466,3.42
467,3.4
468,3.53
469,3.48
470,2.99
471,3.09
472,2.98
473,2.77
474,2.86
475,2.94
476,2.95
477,2.92
478,2.9
479,2.61
480,3.11
481,3.04
482,3.27
483,3.24
484,3.18
485,3.28
486,3.17
487,3.17
488,3.16
489,3.17
490,3.61
491,3.77
492,3.65
493,3.54
494,3.66
495,3.52
496,3.66
497,3.56
498,3.71
499,3.47
500,3.62
501,3.77
502,3.54
503,3.79
504,4.13
505,3.64
506,3.87
507,3.55
508,4.14
509,3.49
510,3.81
511,3.84
512,3.65
513,3.76
514,3.64
515,3.76
516,3.82
517,3.96
518,3.82
519,3.69
520,3.48
521,3.31
522,3.37
523,3.41
524,3.44
525,3.43
526,3.51
527,3.42
528,3.42
529,3.46
530,3.5
531,3.38
532,3.55
533,3.43
534,3.55
535,3.5
536,3.63
537,3.6
538,3.5
539,3.53
540,3.76
541,3.82
542,3.85
543,3.73
544,3.78
545,3.76
546,3.72
547,3.77
548,3.78
549,3.83
550,3.71
551,3.59
552,3.93
553,3.79
554,3.68
555,3.77
556,4.0
557,3.7
558,3.84
559,3.78
560,3.38
561,3.37
562,3.27
563,3.65
564,3.41
565,3.29
566,3.28
567,3.44
568,3.38
569,3.38
570,3.34
571,3.33
572,3.34
573,3.34
574,3.34
575,3.35
576,3.33
577,3.33
578,3.34
579,3.37
580,3.41
581,3.64
582,3.64
583,3.61
584,3.63
585,3.63
586,3.66
587,3.76
588,3.63
589,3.64
590,4.18
591,4.16
592,4.14
593,4.16
594,4.15
595,4.14
596,4.19
597,4.23
598,4.22
599,4.51
600,3.46
601,3.42
602,3.58
603,3.4
604,3.72
605,3.49
606,3.51
607,3.6
608,3.52
609,3.5
610,3.53
611,3.47
612,3.54
613,3.52
614,3.52
615,3.59
616,3.53
617,3.54
618,3.55
619,3.52
620,3.75
621,3.71
622,3.7
623,3.73
624,3.71
625,3.71
626,3.72
627,3.7
628,3.66
629,3.72
630,3.82
631,3.64
632,3.6
633,3.66
634,3.58
635,3.54
636,3.57
637,3.52
638,3.6
639,3.6
640,3.74
641,3.82
642,3.68
643,3.83
644,3.82
645,3.73
646,3.81
647,3.68
648,3.63
649,3.74
650,2.95
651,3.28
652,3.02
653,3.26
654,2.53
655,3.0
656,3.35
657,3.11
658,2.76
659,3.38
660,3.66
661,3.6
662,3.69
663,3.52
664,3.65
665,3.69
666,3.75
667,4.05
668,3.64
669,3.71
670,4.42
671,4.34
672,4.46
673,4.36
674,4.4
675,4.37
676,4.39
677,4.36
678,4.41
679,4.41
680,2.84
681,2.78
682,2.76
683,2.77
684,2.49
685,2.82
686,2.8
687,2.99
688,3.1
689,3.3
690,3.57
691,3.5
692,3.65
693,3.66
694,3.67
695,3.27
696,3.6
697,3.42
698,3.55
699,3.74
700,4.11
701,4.16
702,4.22
703,4.16
704,4.21
705,4.18
706,4.12
707,4.15
708,4.13
709,4.15
710,4.31
711,4.29
712,4.3
713,4.33
714,4.3
715,4.31
716,4.29
717,4.28
718,4.31
719,4.3
720,3.9
721,4.0
722,3.8
723,3.85
724,3.77
725,3.89
726,3.85
727,3.83
728,3.83
729,3.99
730,3.54
731,3.44
732,3.63
733,3.29
734,3.56
735,3.48
736,3.44
737,3.38
738,3.48
739,3.5
740,4.57
741,4.15
742,4.59
743,4.33
744,4.11
745,4.25
746,4.22
747,4.26
748,4.36
749,4.53
750,3.22
751,2.88
752,3.15
753,3.12
754,2.96
755,3.09
756,3.01
757,3.04
758,3.38
759,3.39
760,3.54
761,3.61
762,3.64
763,3.56
764,3.89
765,3.45
766,3.6
767,3.55
768,3.77
769,3.4
770,3.59
771,3.61
772,3.47
773,3.51
774,3.83
775,4.2
776,3.71
777,3.6
778,3.34
779,3.62
780,3.82
781,3.88
782,3.85
783,3.86
784,3.86
785,3.86
786,3.86
787,3.88
788,3.87
789,3.87
790,3.9
791,3.95
792,3.87
793,3.9
794,3.91
795,4.23
796,4.13
797,4.02
798,3.92
799,4.08
800,4.12
801,4.17
802,4.12
803,4.11
804,4.16
805,4.15
806,4.19
807,4.13
808,4.12
809,4.14
810,3.49
811,3.55
812,3.49
813,3.54
814,3.45
815,3.45
816,3.47
817,3.48
818,3.51
819,3.47
820,4.24
821,4.15
822,4.24
823,4.18
824,4.19
825,4.22
826,4.22
827,4.21
828,4.19
829,4.18
830,3.22
